PS1_mean,PS1_std,PS1_min,PS1_max,PS1_rms,PS1_skew,PS1_kurt,PS1_ptp,PS1_trend,PS2_mean,PS2_std,PS2_min,PS2_max,PS2_rms,PS2_skew,PS2_kurt,PS2_ptp,PS2_trend,PS3_mean,PS3_std,PS3_min,PS3_max,PS3_rms,PS3_skew,PS3_kurt,PS3_ptp,PS3_trend,PS4_mean,PS4_std,PS4_min,PS4_max,PS4_rms,PS4_skew,PS4_kurt,PS4_ptp,PS4_trend,PS5_mean,PS5_std,PS5_min,PS5_max,PS5_rms,PS5_skew,PS5_kurt,PS5_ptp,PS5_trend,PS6_mean,PS6_std,PS6_min,PS6_max,PS6_rms,PS6_skew,PS6_kurt,PS6_ptp,PS6_trend,EPS1_mean,EPS1_std,EPS1_min,EPS1_max,EPS1_rms,EPS1_skew,EPS1_kurt,EPS1_ptp,EPS1_trend,FS1_mean,FS1_std,FS1_min,FS1_max,FS1_rms,FS1_skew,FS1_kurt,FS1_ptp,FS1_trend,FS2_mean,FS2_std,FS2_min,FS2_max,FS2_rms,FS2_skew,FS2_kurt,FS2_ptp,FS2_trend,TS1_mean,TS1_std,TS1_min,TS1_max,TS1_rms,TS1_skew,TS1_kurt,TS1_ptp,TS1_trend,TS2_mean,TS2_std,TS2_min,TS2_max,TS2_rms,TS2_skew,TS2_kurt,TS2_ptp,TS2_trend,TS3_mean,TS3_std,TS3_min,TS3_max,TS3_rms,TS3_skew,TS3_kurt,TS3_ptp,TS3_trend,TS4_mean,TS4_std,TS4_min,TS4_max,TS4_rms,TS4_skew,TS4_kurt,TS4_ptp,TS4_trend,VS1_mean,VS1_std,VS1_min,VS1_max,VS1_rms,VS1_skew,VS1_kurt,VS1_ptp,VS1_trend,CE_mean,CE_std,CE_min,CE_max,CE_rms,CE_skew,CE_kurt,CE_ptp,CE_trend,CP_mean,CP_std,CP_min,CP_max,CP_rms,CP_skew,CP_kurt,CP_ptp,CP_trend,SE_mean,SE_std,SE_min,SE_max,SE_rms,SE_skew,SE_kurt,SE_ptp,SE_trend,RUL
160.67349166666665,13.938146895896788,145.83,191.51,161.27691360901596,1.273047584930476,0.4955659907721457,45.67999999999998,0.0,109.46691350000002,47.1105813396773,0.0,156.99,119.17387308205953,-1.8378525321113035,1.508854311819115,156.99,0.0,1.9914753333333333,0.9456260217751108,0.0,10.039,2.204582177269274,-0.3735786508839232,6.522165523884089,10.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.842169499999999,0.08814660762852232,9.681,10.016,9.842564213210228,-0.0011777184006325062,-1.2682276408160327,0.33500000000000085,0.0,9.7280975,0.08535905728402034,9.568,9.887,9.728471983727284,-0.06664276977522389,-1.285050632863723,0.31900000000000084,0.0,2538.929166666667,185.60065234073278,2339.8,2951.6,2545.7040117617757,1.2391861543364386,0.42555507703187034,611.7999999999997,0.0,6.709815,3.012913997131072,0.0,18.71,7.355220464971348,-1.3997970459572169,1.6617361437447817,18.71,0.0,10.304591666666665,0.09169501039072712,10.148,10.446,10.304999630842627,-0.31669135925542646,-1.3912515019955627,0.29800000000000004,0.0,35.62198333333333,0.30565048076011453,35.156,36.152,35.62329460923943,0.03703794898799692,-1.3340027486832098,0.9960000000000022,0.0,40.97876666666666,0.15301049709814793,40.773,41.25,40.97905232839497,0.1349594136211259,-1.4262213616706525,0.47699999999999676,0.0,38.471016666666664,0.08395047978156904,38.316,38.613,38.471108263864714,-0.7086753156287975,-0.7087088525849938,0.29699999999999704,0.0,31.745250000000002,1.1071352917176234,30.363,33.594,31.764550148186686,0.2477064695710251,-1.3911135879261451,3.2310000000000016,0.0,0.57695,0.02685170696001775,0.532,0.624,0.5775745117875846,-0.04497815133232101,-1.2751014161089615,0.09199999999999997,0.0,39.60135,6.317224210640304,28.866,47.438,40.10204787227206,-0.26701542536199974,-1.4196853704428427,18.572000000000003,0.0,1.86275,0.27704714550656057,1.383,2.188,1.8832399431122244,-0.34551281180820925,-1.406497400642023,0.8050000000000002,0.0,59.15718333333334,23.56511874819197,0.0,79.568,63.67799589771964,-2.0308008997928293,2.339639315470455,79.568,0.0,0
160.60332,14.117790860386055,145.73,191.47,161.22263617060725,1.2786904497653866,0.4601738221688003,45.74000000000001,0.0,109.35489033333333,47.04169039276728,0.0,157.56,119.04374269496206,-1.8383507726056634,1.511086343350195,157.56,0.0,1.9762343333333332,0.9418885256518181,0.0,9.992,2.189213588254924,-0.31281367138300487,6.949744564526998,9.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.635142166666666,0.03838860449802199,9.557,9.745,9.635218640842217,0.28977231208236276,-0.5640135401844719,0.18799999999999883,0.0,9.529487833333333,0.03631303969612324,9.454,9.637,9.529557020265948,0.23628025376212664,-0.5151156662975969,0.18299999999999983,0.0,2531.4988999999996,189.92425995325084,2332.0,2947.4,2538.6133823841706,1.2667057677109068,0.4235669712676575,615.4000000000001,0.0,6.7153149999999995,3.003741882903445,0.0,18.712,7.356488350315884,-1.4464724982003159,1.6379207028159213,18.712,0.0,10.403098333333332,0.019145895919375405,10.352,10.453,10.403115951402892,-0.0005085889528571669,-0.3737649759305173,0.10099999999999909,0.0,36.676966666666665,0.580838502129082,35.648,37.488,36.681565632253665,-0.29129341259168806,-1.3494155465166615,1.8399999999999963,0.0,41.532766666666674,0.33540400348766813,41.031,42.105,41.53412094691946,0.11524623471356894,-1.4338601508139808,1.073999999999998,0.0,38.97896666666667,0.1754400150732124,38.668,39.254,38.979361482712875,-0.06792840639170124,-0.9589454816092182,0.5859999999999985,0.0,34.49386666666666,0.43166964477737146,33.648,35.148,34.49656760171944,-0.30529121719246566,-1.0659709204870784,1.5,0.0,0.56585,0.027012851879552918,0.524,0.626,0.5664944100930447,0.7707890474851534,-0.2388389509041482,0.10199999999999998,0.0,25.786433333333335,1.6720192320132632,23.32,29.208,25.840584211017106,0.40101454262222963,-1.0974937276448755,5.887999999999998,0.0,1.2555500000000002,0.07398072384074111,1.147,1.414,1.2577276931037178,0.40225218092877857,-1.149507384810857,0.2669999999999999,0.0,59.33561666666665,23.658266761741494,0.0,80.441,63.87823566273049,-2.0226894981989654,2.32248696722338,80.441,0.0,0
160.34772,14.19143577660837,145.37,191.41,160.9744953668127,1.2828506185085455,0.46413427183799927,46.03999999999999,0.0,109.15884466666667,46.98814409935984,0.0,156.97,118.84249683873048,-1.8375452746731638,1.5084801468621487,156.97,0.0,1.9722239999999998,0.9434222065565342,0.0,10.914,2.186255466774183,-0.19602279588775837,8.213201626426411,10.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.530547833333333,0.0358136665530384,9.455,9.64,9.530615122969065,0.18688926628491437,-0.49329790000589435,0.1850000000000005,0.0,9.427948833333334,0.03602798748157081,9.348,9.536,9.428017671803195,0.18550024516423227,-0.5070923254110737,0.18799999999999883,0.0,2519.928,190.72095417826188,2318.6,2939.8,2527.135059221542,1.2706048594141597,0.42569427797918813,621.2000000000003,0.0,6.718521666666667,3.0117353789574355,0.0,18.698,7.36268180613106,-1.431862677746837,1.62457345702677,18.698,0.0,10.36625,0.02633921347851271,10.296,10.443,10.366283462102832,0.07387091604694285,-0.426369569010717,0.14700000000000024,0.0,37.88080000000001,0.5544897594485703,36.879,38.621,37.88485802445791,-0.4524824306294073,-1.2368512515042471,1.7420000000000044,0.0,42.44245,0.38731965373147137,41.832,43.039,42.4442172564964,-0.04217529969378661,-1.4362955264748223,1.2070000000000007,0.0,39.63195,0.2490316864042268,39.234,40.062,39.63273240117735,0.02960881364299361,-0.9068996807772276,0.8279999999999959,0.0,35.646150000000006,0.2914298557686449,35.098,36.141,35.64734129192994,-0.09457178869210621,-1.0585545165969799,1.0429999999999993,0.0,0.5765333333333333,0.03642181885750474,0.529,0.662,0.5776826406716177,0.9341033090653653,-0.042351466420686545,0.133,0.0,22.21823333333333,0.6330032218629612,21.22,23.554,22.227248717133964,0.30423898379169323,-1.1037118840249112,2.3339999999999996,0.0,1.1132166666666665,0.023068804091721396,1.076,1.159,1.1134556644369218,0.24565564227433942,-0.8778932197643874,0.08299999999999996,0.0,59.54315,23.723181352020077,0.0,80.824,64.09505476542893,-2.0277889242841827,2.3383515490347984,80.824,0.0,0
160.18808833333333,14.22661726115982,145.14,191.34,160.8185943309521,1.2863531682763547,0.4706395492678812,46.20000000000002,0.0,109.06480716666667,46.96830697471059,0.0,156.44,118.74828008174616,-1.837120106939611,1.5076130167503887,156.44,0.0,1.9465755,0.9354562410751326,0.0,10.297,2.159683901909413,-0.16620055290605637,7.88334923612253,10.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.438826666666667,0.037065490988549214,9.363,9.535,9.438899442943548,0.16245635365091712,-0.6584300860546919,0.1720000000000006,0.0,9.337429499999999,0.037371785655536095,9.257,9.431,9.337504287433196,0.1601937031290403,-0.6688051515179043,0.1739999999999995,0.0,2511.5416333333333,191.25466673173116,2310.8,2929.6,2518.8131577219724,1.2773495853293348,0.4418548660513264,618.7999999999997,0.0,6.720565,3.017657695814476,0.0,18.896,7.366970333069989,-1.4066697138314765,1.6557174683199918,18.896,0.0,10.302678333333333,0.026727355472540813,10.241,10.382,10.302713001518905,0.2694157186133155,-0.33174088163526516,0.14100000000000001,0.0,38.87904999999999,0.5118562110918783,37.887,39.473,38.88241923650499,-0.5435544390306826,-1.1159679400763578,1.5859999999999985,0.0,43.403983333333336,0.395141176951001,42.805,43.988,43.40578193916105,0.012764909651125101,-1.5067878123066087,1.1829999999999998,0.0,40.40338333333333,0.2830451725824377,40.023,40.934,40.40437475509304,0.4418267869472755,-0.9114078884892143,0.9109999999999943,0.0,36.57946666666666,0.26020091382536636,36.105,36.988,36.580392099228966,-0.19025200758518412,-1.1703696686290457,0.8830000000000027,0.0,0.5692666666666667,0.03318376443717953,0.527,0.645,0.5702330225442929,1.0077751678544495,-0.16555487325055696,0.118,0.0,20.45981666666667,0.451941127864632,19.673,21.565,20.464807568522765,0.18383472384964075,-0.25152727068199665,1.892000000000003,0.0,1.0621500000000001,0.02441503976377403,1.022,1.107,1.0624305702805554,-0.02725745098942458,-1.0365500068397884,0.08499999999999996,0.0,59.7949,23.821971717093447,0.0,80.93,64.36549077339502,-2.0289692102195893,2.338694147559271,80.93,0.0,0
160.00047166666667,14.275244294262144,144.95,191.41,160.6360281294849,1.2923149807830838,0.481844170427566,46.46000000000001,0.0,108.93143433333334,46.871039811458786,0.0,158.13,118.58731702389032,-1.8374962214322659,1.5097237954786351,158.13,0.0,1.9227069999999997,0.9302579501502078,0.0,11.102,2.135926511298239,0.017991962518158718,9.731260115701232,11.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.358762,0.029776607530072975,9.29,9.443,9.358809369732883,0.2442470998622194,-0.47489774662105333,0.15300000000000047,0.0,9.260636166666666,0.028590064567472057,9.195,9.342,9.260680299155492,0.20520275449950895,-0.4590021319722135,0.14700000000000024,0.0,2503.4495,191.24243025476852,2301.8,2923.8,2510.743528554838,1.2809431409211747,0.4541051961179794,622.0,0.0,6.690308333333332,3.00903958153825,0.0,18.876,7.335839747318185,-1.4226622859376403,1.6194433623666988,18.876,0.0,10.23775,0.029146140396285714,10.179,10.312,10.237791488402173,0.27574985397942847,-0.750231113810973,0.13299999999999912,0.0,39.80391666666667,0.5308934699060521,38.789,40.391,39.80745696327929,-0.5128692439166697,-1.1942793074297144,1.6019999999999968,0.0,44.332750000000004,0.3696494566928691,43.742,44.887,44.3342910542543,-0.02158886658045453,-1.4325053950656053,1.1450000000000031,0.0,41.310550000000006,0.2911225071454745,40.859,41.777,41.3115757822994,-0.08323477280351135,-1.1573802528297612,0.9179999999999993,0.0,37.4279,0.23756575931728863,36.992,37.781,37.42865394186652,-0.1813940825361446,-1.163501969050091,0.7890000000000015,0.0,0.5773666666666666,0.03320339674725396,0.524,0.66,0.5783206146536135,0.7959138566584738,0.027945133289200008,0.136,0.0,19.787016666666673,0.2877283146573441,19.133,20.46,19.789108523377198,-0.02557950783224349,-0.0739370542903246,1.3270000000000017,0.0,1.0704666666666667,0.021297469854943397,1.016,1.106,1.070678507614058,-0.48206790663144916,-0.35720895239528705,0.09000000000000008,0.0,59.455266666666674,23.771653460839072,0.0,81.1,64.03140044280357,-2.000267237378293,2.268655002397054,81.1,0.0,0
159.92021,14.274880960013876,144.71,191.28,160.5560518724432,1.297381781042045,0.4919919065344076,46.56999999999999,-0.44240833333333285,108.88768166666668,46.840354910795995,0.0,156.55,118.53499933315335,-1.8381360970885356,1.5116814008051263,156.55,-0.30769633333332536,1.9132845,0.9325252332026999,0.0,11.453,2.1284409525518906,0.12177632418804446,10.314390294017002,11.453,-0.04855873333333305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.301159666666667,0.031068250243974554,9.233,9.381,9.301211554469665,0.09267987289366286,-0.6378101186341487,0.1479999999999997,-0.25992996666666635,9.206877,0.030223862608872484,9.141,9.287,9.206926608537726,0.10132908401203784,-0.632029559797072,0.1460000000000008,-0.24984296666666417,2501.0070666666666,191.50261074824945,2297.0,2920.6,2508.3280482106,1.2803470322565258,0.44828048231257434,623.5999999999999,-20.062373333333653,6.699023333333335,3.002352384845738,0.0,18.96,7.341051250558964,-1.4358128800363026,1.6527066038004552,18.96,-0.011881666666664792,10.17872,0.022428440278658122,10.126,10.256,10.178744710097279,0.4294422269300974,0.03847403533955562,0.13000000000000078,-0.14415366666666607,40.65944999999999,0.5062072508699708,39.633,41.227,40.66260099997704,-0.564449833684042,-1.0692733714198257,1.593999999999994,2.886906666666661,45.17061666666666,0.36687364271942724,44.605,45.687,45.1721065074086,-0.07283719224303349,-1.439938200692153,1.0820000000000007,2.632473333333323,42.12411666666666,0.26410188006819524,41.746,42.609,42.124944566729106,0.060003845422154194,-1.0422992520414551,0.8629999999999995,2.364943333333322,38.212066666666665,0.21121259958208505,37.824,38.586,38.21265038832036,-0.1537836323412986,-1.0714695275193755,0.7620000000000005,3.033540000000002,0.5726833333333333,0.030474301559765965,0.525,0.643,0.5734935774124531,0.5309028391653208,-0.8954349862397173,0.118,-0.0005099999999998994,19.149683333333336,0.27496530033604033,18.588,19.651,19.151657309051174,-0.3847054218654588,-0.35497822288083203,1.0629999999999988,-6.420886666666664,1.072083333333333,0.020954945054144677,1.024,1.109,1.0722881064962595,-0.3134041597461447,-0.32886957416761264,0.08499999999999996,-0.2007433333333335,59.563333333333325,23.781476893208765,0.0,80.946,64.13539834599922,-2.011576287028245,2.2957407682324638,80.946,0.10610999999999393,0
159.672675,14.369921002834648,144.49,191.19,160.31798954354227,1.2931563667964523,0.48431242839696065,46.69999999999999,-0.5392870000000016,108.6764655,46.78548943140181,0.0,155.04,118.3192975592253,-1.8360365019799936,1.5063112150703732,155.04,-0.40306613333333985,1.888099666666667,0.9157232984913558,0.0,10.312,2.0984445455304908,-0.06628917853935948,8.193310415659479,10.312,-0.05810539999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.233941833333333,0.0255131492235975,9.17,9.302,9.233977079361129,0.1199813342737157,-0.5737520933708091,0.13199999999999967,-0.21894583333333273,9.143320166666667,0.025539453008477316,9.075,9.208,9.143355835459612,0.07524514995824293,-0.5861165523386904,0.1330000000000009,-0.2091556999999984,2494.4168999999997,193.3257426928016,2290.0,2921.6,2501.897382746409,1.2764774936856578,0.4403148048609933,631.5999999999999,-19.068120000000363,6.698573333333334,3.010004221141374,0.0,19.208,7.343773560870007,-1.4005814789085482,1.7009996252207804,19.208,-0.010173333333333368,10.140809999999998,0.017591965021944902,10.091,10.2,10.140825258988212,0.1994740105954761,0.058780020802137845,0.10899999999999999,-0.15688933333333388,41.46363333333334,0.5062107916229714,40.539,42.062,41.46672326778023,-0.47640264425570594,-1.1916737865320106,1.5229999999999961,2.6835966666666735,45.94723333333332,0.3392976258226523,45.363,46.457,45.948486088952556,-0.10552230589926623,-1.3526618989805435,1.0940000000000012,2.5707199999999872,42.88811666666666,0.20025967239783707,42.598,43.203,42.888584205473606,-0.10143617948452335,-1.2880075974278602,0.605000000000004,2.3983233333333303,38.9321,0.19268088471182918,38.562,39.242,38.932576800583504,-0.2534543639393917,-1.0565309740099107,0.6799999999999997,2.4602100000000036,0.5730333333333333,0.03261286385598309,0.518,0.649,0.5739606258272426,0.6643085184801246,-0.146613346809624,0.131,0.0006933333333332126,18.666383333333332,0.2363011561310882,18.348,19.415,18.667878963163794,0.9536252547673492,0.7567335238345398,1.0670000000000002,-2.813853333333334,1.0816833333333333,0.012546568809395227,1.053,1.11,1.0817560954300187,0.051371559947170804,-0.024812317203567247,0.05700000000000016,-0.033009999999999984,59.789899999999996,23.83891931114608,0.0,80.848,64.36712061241619,-2.0232574859614956,2.3223655639198455,80.848,0.2514466666666735,0
159.61445166666667,14.38630497380514,144.41,191.17,160.26147057745976,1.2868152214821333,0.4808257463512189,46.75999999999999,-0.41138133333333826,108.65174466666666,46.802740486501484,0.0,159.09,118.30341557265932,-1.835427816363806,1.5051833663509253,159.09,-0.2921020000000425,1.874894166666667,0.9174831916531072,0.0,10.398,2.0873436571793027,0.02665410294681276,8.625298609653624,10.398,-0.053683966666666194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.194159166666667,0.02646469029931941,9.125,9.26,9.194197254890355,-0.02967910884740873,-0.7198834341478793,0.1349999999999998,-0.17848843333333164,9.105058166666668,0.02731040308451867,9.04,9.172,9.105099125023296,-0.05554573998255173,-0.6980733538140456,0.13200000000000145,-0.17018416666666525,2489.421533333333,192.10701577414835,2285.0,2913.0,2496.822916454696,1.2617498781754182,0.422507746838638,628.0,-16.647086666666837,6.678026666666667,3.0022095722909743,0.0,19.333,7.3218373702689314,-1.3967588523653922,1.7342567765533436,19.333,-0.02737166666666635,10.095978333333333,0.018805084344990907,10.049,10.156,10.095995846786652,0.04174010217630752,-0.3110489907622038,0.1070000000000011,-0.14926333333333375,42.215266666666665,0.4785368626228168,41.227,42.734,42.2179788391944,-0.6081669224497009,-1.0175220647794605,1.507000000000005,2.477896666666659,46.665233333333326,0.3208012035859935,46.187,47.117,46.6663359978761,-0.06392774112435927,-1.4917033756708762,0.9299999999999997,2.4058266666666626,43.51988333333333,0.15795496105606271,43.273,43.875,43.52016998032828,0.3716796347308843,-0.6751191242435257,0.6019999999999968,2.248260000000002,39.55896666666667,0.16996607177773895,39.227,39.828,39.55933179668231,-0.13568755189334009,-1.1914267094407827,0.6010000000000062,2.1994300000000067,0.5720000000000002,0.03763154704942826,0.525,0.669,0.5732365422173759,1.2095391615331472,0.5708063681850639,0.14400000000000002,-0.0017766666666664266,18.17843333333333,0.33279404875822055,17.418,18.788,18.18147932191804,-0.359160003263934,-0.5615517181247229,1.370000000000001,-1.8777933333333365,1.0787,0.018383235116086995,1.033,1.105,1.0788566324277444,-0.709397159065707,-0.042954972899197585,0.07200000000000006,-0.0012199999999999989,59.59061666666666,23.761805400047415,0.0,81.01,64.15344878167761,-2.0207880413379717,2.3222786341573247,81.01,-0.03869333333333458,0
159.475745,14.429087721623578,144.12,191.14,160.12717388308374,1.2890214996915474,0.4866984963412153,47.01999999999998,-0.4034343333333368,108.5297385,46.76576758208705,0.0,167.22,118.1767369511452,-1.8346042585311684,1.5030061254188691,167.22,-0.31268816666667476,1.8581203333333334,0.9142777168453189,0.0,10.789,2.070872984194508,0.13396209992613456,9.488947630826816,10.789,-0.05099183333333368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.144616166666667,0.023756041448556916,9.085,9.206,9.144647023541513,0.012638460025320736,-0.7610726804812913,0.12099999999999866,-0.160753699999999,9.057066833333334,0.024529826062141005,9.0,9.119,9.057100051110915,0.04828780819093493,-0.8014782685396495,0.11899999999999977,-0.15359736666666635,2484.4190666666664,193.51353743290304,2279.8,2909.4,2491.944138215515,1.269781599879118,0.44028024641686336,629.5999999999999,-15.548260000000028,6.6716516666666665,3.011321005306014,0.0,19.577,7.319767083612247,-1.3621004210181642,1.7482589933186468,19.577,-0.025647666666666957,10.039709999999998,0.019291083432508363,9.991,10.098,10.039728533680579,0.36686105504595823,-0.024379114339585506,0.1070000000000011,-0.15147733333333413,42.89198333333333,0.451701800294054,41.977,43.41,42.89436173651886,-0.6153389426572421,-1.039456561991771,1.4329999999999998,2.287719999999993,47.33943333333334,0.31043219155808516,46.855,47.789,47.340451164587215,0.004446773129670095,-1.5137857666260883,0.9340000000000046,2.2354700000000065,44.20125,0.17602505740187488,43.875,44.457,44.20160049572112,-0.4671726055799562,-0.7955319678840969,0.5820000000000007,2.1520400000000066,40.08053333333333,0.17720595048950474,39.789,40.402,40.08092506708563,-0.1401945200388173,-1.161539534785005,0.6129999999999995,1.938433333333336,0.5670666666666668,0.03228924829653912,0.516,0.65,0.5679852110750773,0.8847193662981888,0.16180156278540325,0.134,-0.0058033333333331605,18.334866666666667,0.3557913464689975,17.587,19.081,18.33831843890455,0.3375013263065341,-0.4895667968149269,1.4939999999999998,-0.9134000000000029,1.1150833333333334,0.0226636946580992,1.073,1.168,1.1153136255481386,0.8018411133360902,-0.11675259122467452,0.09499999999999997,0.04206666666666692,59.60888333333333,23.79446201681648,0.0,81.186,64.1825162713076,-2.0125099111214304,2.301035481999654,81.186,-0.02991999999999706,0
159.43799666666666,14.414316314691755,144.16,191.16,160.08824846284,1.290189939053301,0.4940085826057321,47.0,-0.2987139999999897,108.51088516666667,46.747980757853554,0.0,162.14,118.15238425266824,-1.835319668559253,1.5041876724579621,162.14,-0.22452776666665386,1.8410633333333335,0.9114784224848966,0.0,10.758,2.054338606948718,0.18696055925128746,9.613671590201958,10.758,-0.05035780000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1048315,0.02395891151708133,9.052,9.173,9.104863023287793,0.06725064036950643,-0.7905703758754159,0.12100000000000044,-0.14169626666666701,9.019264666666666,0.023898687932371668,8.965,9.087,9.01929632924136,0.13469835426960527,-0.73327495715123,0.12199999999999989,-0.1353270000000002,2480.4348666666665,192.7791842436545,2274.0,2905.4,2487.914978783104,1.2772452299480577,0.46375738535817357,631.4000000000001,-14.107946666666066,6.659990000000001,3.008136214762667,0.0,19.432,7.30782801430539,-1.3795255712125247,1.7067157171382261,19.432,-0.02752666666666581,9.997761666666666,0.01566402025520763,9.962,10.053,9.997773937482282,0.32529677355827474,-0.10071321984296056,0.09100000000000108,-0.1408320000000014,43.53283333333333,0.452845380774596,42.641,44.012,43.53518860607666,-0.5697536520383631,-1.0473728752009706,1.3710000000000022,2.1259833333333304,47.98141666666667,0.3152361174139502,47.449,48.422,47.98245220025754,-0.13273965135182017,-1.378125680138242,0.972999999999999,2.090363333333336,44.797133333333335,0.17338949090286726,44.527,45.129,44.79746888832002,-0.18682681057528547,-0.9612679283885246,0.6019999999999968,1.9883500000000112,40.612550000000006,0.1650550842395756,40.375,40.918,40.61288540209048,0.04337497862086426,-1.1909768978952693,0.5429999999999993,1.7702366666666691,0.5716833333333333,0.031548107004312556,0.516,0.653,0.5725531561930881,0.5719820533050886,-0.052904532714303176,0.137,-0.0007466666666666733,18.205733333333335,0.24185718007856524,17.72,18.746,18.207339759009276,0.38655146631655163,-0.286313318777653,1.0259999999999998,-0.6175433333333338,1.1291333333333333,0.015073670938280269,1.108,1.163,1.1292339438752275,0.6017989139501959,-0.5631715572892766,0.05499999999999994,0.04552999999999985,59.47373333333333,23.768681663670137,0.0,80.907,64.04744479394422,-2.003746940727273,2.276698109799627,80.907,-0.12786666666666946,0
